,timestamp,cylinder-number,customer,job-number,grain-screened,ink-color,proof-on-ctd-ink,blade-mfg,cylinder-division,paper-type,ink-type,direct-steam,solvent-type,type-on-cylinder,press-type,press,unit-number,cylinder-size,paper-mill-location,plating-tank,proof-cut,viscosity,caliper,ink-temperature,humifity,roughness,blade-pressure,varnish-pct,press-speed,ink-pct,solvent-pct,ESA-Voltage,ESA-Amperage,wax,hardener,roller-durometer,current-density,anode-space-ratio,chrome-content,band-type
312,19900909,F126,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1911,1.75,-0.12,-0.63,-0.68,-1.11,0.14,1.65,1.52,-0.53,-1.87,-0.02,0.29,-0.1,0.19,0.04,1.22,0.4,-0.61,0.22,noband
313,19900909,F159,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,2,CATALOG,NorthUS,1910,1.75,-0.12,-0.13,-0.36,1.22,-1.86,0.13,0.7,-0.38,-0.79,-0.14,1.58,-0.1,1.11,0.86,1.22,0.4,0.05,0.22,noband
314,19900909,F337,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,1.75,-0.12,0.36,-0.68,-2.4,0.14,1.06,2.04,-0.53,-1.53,-1.59,-0.57,-0.1,0.19,0.04,1.22,0.4,0.05,0.22,noband
315,19900909,F679,MODMAT,47105,YES,KEY,YES,UDDEHOLM,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,CATALOG,NorthUS,1910,2.33,-0.12,-0.13,-0.28,0.97,-2.53,-0.34,0.73,-0.38,-0.58,-0.53,0.29,-0.1,0.19,-1.06,1.22,0.4,0.05,0.22,noband
316,19900910,M103,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1911,1.16,-0.49,1.35,-1.85,-1.11,-0.02,0.0,1.29,-0.69,-0.98,-0.99,-0.57,-0.1,0.19,-1.33,1.22,-1.74,0.64,0.22,noband
317,19900910,M309,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1911,2.33,-0.49,1.35,-2.64,-1.37,-0.02,0.0,-0.89,-0.69,0.6,0.79,-0.57,-0.1,0.74,-0.51,1.22,-1.74,0.64,0.22,noband
318,19900910,T284,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,10,CATALOG,NorthUS,1911,1.16,-0.49,-0.63,0.11,-0.59,-0.02,0.0,-0.89,-0.69,1.3,-0.32,-0.57,-0.1,0.19,0.04,1.22,-1.74,0.64,0.22,noband
319,19900910,T333,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,9,CATALOG,NorthUS,1910,1.16,-0.49,-1.12,-1.07,-0.98,-0.02,0.0,-0.89,-0.69,1.3,-0.32,-0.57,-0.1,0.19,-0.79,1.22,0.4,-2.56,0.22,noband
320,19900915,F679,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,CATALOG,NorthUS,1910,2.33,1.13,-0.13,-0.68,0.19,-2.53,0.83,1.55,0.24,-1.17,-1.2,-0.57,-0.1,0.92,-0.79,1.22,0.4,0.05,0.22,noband
321,19900915,F159,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,CATALOG,NorthUS,1910,1.75,1.13,-0.13,-1.07,-0.33,-1.86,-0.11,0.7,0.24,-0.79,-0.14,1.58,-0.1,0.37,0.31,1.22,0.4,0.05,0.22,noband
322,19900924,R6,TARGET,34551,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,1,SPIEGEL,CANADIAN,1910,-0.59,-0.24,-0.13,-1.07,0.45,-0.53,-0.11,-0.89,1.0,1.82,-1.14,-0.14,-0.1,0.19,-0.24,-1.12,0.4,-1.87,-5.17,band
323,19901002,G55,KMART,36197,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,NO,WoodHoe70,815,1,TABLOID,NorthUS,1910,1.16,-0.12,-2.11,-1.07,0.19,-0.53,0.13,0.34,0.54,0.83,-1.98,-0.57,-0.1,0.19,-0.24,0.05,0.4,-1.91,-5.17,band
324,19901002,G55,KMART,36197,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,815,1,TABLOID,NorthUS,1910,1.16,-0.37,1.35,-0.68,-0.33,-1.19,-0.11,0.34,0.54,0.83,-1.98,-0.57,-0.1,0.19,0.04,0.05,0.4,-1.91,-5.17,band
325,19901003,X753,TVGUIDE,25441,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1910,1.16,-0.12,-0.13,1.28,1.35,1.47,-1.04,0.71,-0.53,-0.67,-0.32,-0.24,-0.1,0.19,0.31,-0.18,0.4,-1.91,-5.17,band
326,19901002,G150,KMART,36197,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,TABLOID,mideuropean,1911,1.16,-0.12,-1.12,1.28,-0.07,-2.53,0.13,0.61,0.24,-0.65,-0.14,-0.57,-0.1,1.11,-0.24,0.05,0.4,-1.22,-5.17,band
327,19901001,X271,TOYSRUS,34754,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,CANADIAN,1910,-0.3,-0.37,-1.12,0.5,-1.11,0.47,0.48,-0.89,0.7,2.1,-1.59,0.29,-0.1,-1.29,0.04,-1.12,0.4,-1.91,-5.17,noband
328,19901001,X251,TOYSRUS,34754,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,824,9,TABLOID,CANADIAN,1910,-0.3,-0.37,-1.12,-0.28,-0.33,0.8,-0.11,-0.34,0.7,0.87,-0.72,-0.57,-0.1,0.19,0.04,-1.12,0.4,-1.91,-5.17,noband
329,19900926,X326,WALMART,36578,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,827,9,TABLOID,mideuropean,1911,-1.17,-0.37,-0.63,-0.68,-0.33,0.14,-1.27,-0.89,1.24,1.3,-0.32,1.15,-0.1,0.55,0.58,-0.42,0.4,0.64,-5.17,noband
330,19900926,X206,WALMART,36578,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,827,2,TABLOID,mideuropean,1911,-1.17,-0.37,0.36,-0.68,-0.59,0.14,-1.27,-0.89,1.24,1.3,-0.32,1.15,-0.1,-0.74,0.58,-0.42,0.4,0.64,-5.17,noband
331,19900926,R9,TARGET,34551,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,SPIEGEL,CANADIAN,1910,-1.76,-0.37,-0.63,-0.28,1.22,0.14,0.48,0.3,0.0,0.39,-1.2,-0.57,-0.1,0.74,-0.51,-1.12,0.4,-0.61,-5.17,noband
332,19900926,X820,TVGUIDE,25440,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,2,TABLOID,NorthUS,1911,0.29,-0.24,2.32,-0.68,1.22,-0.53,-0.69,4.44,0.54,-2.31,-5.0,-0.57,-0.1,0.19,-0.79,1.22,0.4,-1.22,-5.17,noband
333,19900924,F337,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1911,1.75,-0.37,1.35,-1.07,-0.33,1.47,0.0,-0.03,-0.69,-0.01,0.07,-0.57,-0.1,0.19,-0.79,1.22,0.4,-1.22,-5.17,noband
334,19900924,F126,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1911,1.75,-0.37,1.83,0.5,-0.85,1.47,0.0,1.45,-0.69,-2.1,0.49,-0.57,10.07,-0.55,-0.79,1.22,0.4,-1.22,-5.17,noband
335,19901006,G71,KMART,36197,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,TABLOID,NorthUS,1911,0.29,0.13,0.36,-0.13,-0.33,0.14,-0.11,1.81,-0.38,-1.32,-1.44,-0.57,-0.1,0.19,-0.51,0.05,0.4,2.26,0.22,band
336,19901007,M74,CASLIVING,38059,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,7,CATALOG,NorthUS,1911,-0.3,0.13,0.84,1.13,0.19,-0.53,1.06,-0.89,-0.38,-0.25,2.15,0.72,-0.1,1.11,0.04,-0.18,0.4,0.88,0.22,noband
337,19901007,G67,KMART,36197,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,9,TABLOID,mideuropean,1911,0.29,0.26,0.36,-0.28,-0.85,0.14,-0.69,2.51,-1.0,-1.85,-1.95,-0.57,-0.1,0.19,-0.51,0.05,0.4,2.26,0.22,band
338,19901004,G84,KMART,36197,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,mideuropean,1911,0.29,0.88,0.84,-1.07,0.84,0.14,-0.34,1.66,-0.07,-1.36,-1.08,-0.57,-0.1,0.19,-1.33,0.05,0.4,2.26,0.22,band
339,19901001,G150,KMART,36197,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,TABLOID,mideuropean,1910,1.16,-0.37,-0.63,2.07,-0.33,-2.53,-0.81,0.65,-0.69,0.83,-2.59,-0.57,-0.1,1.11,-0.24,0.05,0.4,-1.91,-5.17,band
340,19901005,X828,BRENDLS,38218,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,821,7,TABLOID,CANADIAN,1911,-1.76,0.13,0.84,0.89,0.19,-0.53,1.06,-0.89,-0.07,0.47,1.01,-0.14,-0.1,0.19,-1.61,0.05,0.4,0.88,0.22,band
341,19901007,M65,CASLIVING,38059,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,-0.3,0.13,-0.63,2.07,-1.11,-0.53,1.65,-0.89,-0.38,0.6,0.79,-0.57,-0.1,1.11,-0.79,-0.18,0.4,0.02,0.22,noband
342,19901010,X367,TVGUIDE,25443,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,7,TABLOID,NorthUS,1911,0.29,0.38,0.36,-1.07,-1.76,-0.53,-0.69,1.59,-1.0,-2.1,0.22,1.15,-0.1,0.19,0.04,-0.18,0.4,2.26,0.22,band
343,19901017,T178,SERVMERCH,38240,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Albert70,802,7,CATALOG,mideuropean,1911,1.75,-0.62,0.84,-0.0,0.19,-0.53,2.23,1.02,-1.33,-0.79,-0.75,0.29,-0.1,0.55,0.04,0.87,0.4,2.26,0.22,noband
344,19901017,T200,SERVMERCH,38240,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Albert70,802,2,CATALOG,mideuropean,1911,1.75,-0.62,0.84,-0.0,-1.11,-0.53,2.23,2.04,-1.33,-1.53,-1.59,-0.57,-0.1,0.55,-0.79,0.87,0.4,2.26,0.22,noband
345,19901010,R34,TARGET,34522,NO,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,SPIEGEL,NorthUS,1911,-1.17,-0.12,0.36,-1.07,-0.59,-2.53,-0.34,-0.89,2.08,0.6,0.79,-0.57,-0.1,0.19,-0.79,-1.12,0.4,2.26,0.22,noband
346,19901010,R15,TARGET,34522,NO,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,NorthUS,1911,-0.59,-0.12,0.36,-1.85,-0.59,-2.53,-0.69,-0.89,2.08,0.6,0.79,0.29,-0.1,0.19,-1.33,-1.12,0.4,2.26,0.22,noband
347,19901008,X420,AMES,34587,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,827,2,TABLOID,CANADIAN,1911,-1.76,0.26,0.84,-1.07,0.84,0.14,-0.11,1.42,1.44,-1.07,-1.08,-0.57,-0.1,-0.74,1.4,-0.42,0.4,1.54,0.22,noband
348,19901008,X389,AMES,34587,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,827,9,TABLOID,CANADIAN,1911,-1.76,0.26,0.36,-0.28,0.19,0.14,-0.11,1.42,1.44,-1.07,-1.08,-0.57,-0.1,0.19,0.04,-0.42,0.4,1.54,0.22,noband
349,19901014,X37,TOYSRUS,34756,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,CANADIAN,1911,-1.76,0.38,0.84,0.73,0.19,0.47,-0.11,-0.89,0.85,0.83,0.43,0.72,-0.1,0.19,0.58,-1.12,0.4,2.26,0.22,noband
350,19901014,X771,TOYSRUS,34756,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1911,-1.76,0.38,0.06,-0.36,-0.85,2.8,-0.11,-0.34,0.85,0.87,-0.75,0.08,-0.1,0.19,0.58,-1.12,0.4,2.26,0.22,noband
351,19901027,G465,WOOLWRTH,34996,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,NorthUS,1910,-1.17,-0.99,1.35,-1.85,-0.46,0.14,0.0,-0.89,0.54,1.3,-0.32,-0.57,-0.1,0.19,0.31,-1.12,0.4,-0.61,0.22,band
352,19901101,X185,TVGUIDE,25445,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,7,TABLOID,NorthUS,1910,0.87,-0.99,-0.13,-0.28,-0.98,0.14,-0.34,0.25,-1.0,-0.46,0.25,-0.57,-0.1,0.19,0.04,-0.18,0.4,-0.95,0.22,band
353,19901102,X199,KMART,36165,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,828,2,TABLOID,NorthUS,1910,2.33,-0.99,-1.12,0.5,-0.07,0.14,-0.11,0.96,0.85,-1.78,0.95,-0.57,-0.1,-0.74,0.04,1.22,0.4,-0.61,0.22,band
354,19901031,X251,KMART,36165,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,828,9,TABLOID,NorthUS,1910,2.33,-1.12,-0.63,1.68,2.78,2.13,-0.69,1.81,1.31,-1.36,-1.38,-0.57,-0.1,0.19,0.04,1.22,0.4,-0.61,0.22,noband
355,19901031,X199,KMART,36165,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,828,2,TABLOID,NorthUS,1910,2.33,-1.12,-1.12,1.28,0.19,1.47,-1.04,1.42,1.31,-1.07,-1.08,-0.14,-0.1,0.19,0.04,1.22,0.4,-0.61,0.22,noband
356,19901102,G519,AMES,34588,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,TABLOID,CANADIAN,1910,-0.88,-0.99,-1.12,0.5,-0.33,1.14,0.0,-0.89,1.1,1.3,-0.32,0.29,-0.1,0.92,0.58,-0.42,0.4,-1.26,0.22,band
357,19901023,G459,WARDS,36059,NO,KeY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,CANADIAN,1910,0.0,-1.12,0.06,0.58,-0.72,-0.53,-0.11,-0.89,0.54,1.19,-0.14,-0.57,-0.1,0.74,0.04,-1.12,0.0,-0.0,-0.0,band
358,19901027,G465,WOOLWORTH,34996,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,NorthUS,1910,-1.17,-0.99,1.35,-1.85,-0.46,0.14,0.0,-0.89,0.54,1.3,-0.32,-0.57,-0.1,0.19,0.31,-1.12,0.4,-0.61,0.22,band
359,19901030,G3,WOOLWORTH,34996,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,NorthUS,1910,-1.17,-1.12,0.36,0.42,-0.07,-1.86,0.13,-0.89,1.0,1.3,-0.32,-0.57,-0.1,-1.29,-0.24,-1.12,0.4,-0.28,0.22,band
360,19901031,G98,AMES,34588,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,2,TABLOID,CANADIAN,1910,-0.59,-0.99,-0.63,0.11,0.84,0.14,-0.69,-0.17,0.54,0.47,-0.41,-0.57,-0.1,0.19,0.04,-0.42,0.4,-1.26,0.22,band
361,19901102,G625,AMES,34588,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,CANADIAN,1910,-0.59,-0.99,-0.13,1.44,-0.07,1.14,0.0,-0.74,1.1,0.51,0.64,0.29,-0.1,0.0,-0.51,-0.42,0.4,-1.26,0.22,band
362,19901107,X129,TVGUIDE,25466,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,7,TABLOID,NorthUS,1910,0.58,-0.99,-0.13,1.28,-0.85,-0.53,-0.11,1.32,-0.69,-1.53,-0.14,-0.57,-0.1,0.19,0.04,-0.18,0.4,-1.26,0.22,band
363,19901114,X243,TVGUIDE,25477,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1911,0.58,-1.12,-1.12,1.28,-0.72,-1.53,-1.27,1.96,-0.07,-1.78,-1.05,0.29,-0.1,0.19,0.04,-0.18,0.4,-0.61,0.22,band
364,19901108,T281,MODMAT,47106,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,CANADIAN,1910,-0.59,-0.99,-1.12,-1.46,-0.33,0.14,2.47,-0.21,-0.3,-0.12,0.61,-0.57,-0.1,1.11,0.04,1.22,0.4,-1.26,0.22,noband
365,19901105,G81,HILLS,34716,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,NorthUS,1910,-0.59,-0.99,-0.13,0.81,0.06,-2.19,0.48,-0.82,1.77,0.73,0.43,-0.35,-0.1,0.37,0.31,0.05,0.4,-1.26,0.22,noband
366,19901109,G81,HILLS,34716,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,NO,WoodHoe70,816,9,TABLOID,NorthUS,1910,-0.59,0.01,-0.63,-0.28,-1.11,-2.53,-0.81,-0.82,-5.61,0.73,0.43,-0.57,-0.1,1.11,0.04,0.05,0.4,-0.61,0.22,band
367,19901108,G462,WOOLWORTH,34997,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,1,TABLOID,CANADIAN,1910,-1.46,-0.99,-1.12,-1.85,0.19,0.14,-0.34,-0.89,-1.0,1.3,-0.32,-0.57,-0.1,-4.42,-2.7,-1.12,0.4,-0.61,0.22,band
368,19901105,G108,HILLS,34716,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,816,2,TABLOID,NorthUS,1910,-0.59,-0.99,-0.63,0.19,0.32,-1.19,0.36,-0.89,1.77,1.3,-0.32,1.58,-0.1,0.0,-0.24,0.05,0.4,-1.26,0.22,noband
369,19901107,G640,HILLS,34716,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,816,7,TABLOID,NorthUS,1910,-0.88,-0.99,-1.12,0.34,0.19,-1.19,0.13,-0.89,1.77,1.3,-0.32,1.58,-0.1,0.19,-0.24,0.05,0.4,-1.26,0.22,noband
370,19901105,O28,TARGET,34553,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,SPIEGEL,CANADIAN,1910,-0.0,-1.12,-0.13,-0.36,-0.46,1.47,-0.69,0.73,-0.5,-0.58,-0.5,-0.57,-0.1,0.19,0.04,-1.12,0.4,-0.28,0.22,noband
371,19901105,O21,TARGET,34553,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,9,SPIEGEL,CANADIAN,1910,-0.0,-1.12,-1.12,-1.07,0.19,-0.02,-1.27,0.28,0.0,-0.25,-0.14,-0.57,-0.1,0.0,0.01,-1.12,0.4,-0.28,0.22,noband
372,19901107,X127,KMART,36166,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,NO,Motter94,828,2,TABLOID,NorthUS,1910,-0.0,-0.99,-1.12,0.5,0.19,0.14,-0.11,-0.41,1.16,-0.88,2.21,-0.57,-0.1,0.19,0.86,0.05,0.4,0.06,0.22,noband
373,19901107,X374,KMART,36166,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,NO,Motter94,828,9,TABLOID,NorthUS,1910,0.58,-0.99,-1.12,0.11,-0.85,0.14,-0.11,-0.11,1.16,-0.96,1.73,-0.57,-0.1,0.19,0.86,0.05,0.4,-1.26,0.22,noband
374,19901106,F601,MODMAT,47106,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910,-0.59,-0.74,-0.63,-1.38,1.48,0.14,1.65,-0.89,-1.35,1.3,-0.32,-0.57,-0.1,1.11,-0.79,1.22,0.4,-1.26,0.22,band
375,19901113,F601,MODMAT,47106,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910,-0.59,-1.12,-1.12,-0.28,-1.76,0.14,2.82,-0.89,-0.53,1.3,-0.32,-0.57,-0.1,0.19,0.04,1.22,0.4,-1.26,0.22,band
376,19901117,X795,BRENDLS,34442,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1910,0.58,-0.99,-0.13,-1.07,-0.59,-0.53,-1.27,-0.55,-0.07,0.11,0.92,-0.57,-0.1,1.11,0.04,0.76,0.4,-1.24,0.22,band
377,19901114,G604,WOOLWORTH,34997,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,TABLOID,CANADIAN,1910,0.58,-0.49,-1.12,0.66,-0.59,0.14,-0.34,0.78,0.54,-0.43,-0.84,-0.57,-0.1,0.19,0.86,-1.12,0.4,-0.61,0.22,band
378,19901115,G5,WOOLWORTH,34997,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,CANADIAN,1910,0.58,-0.49,-0.13,0.5,1.74,0.14,0.48,-0.89,-0.07,2.35,-1.98,-0.14,-0.1,0.37,0.58,-1.12,0.4,-0.61,0.22,band
379,19901125,W357,TOYSRUS,34759,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,1,SPIEGEL,CANADIAN,1910,-1.46,-0.49,-0.13,0.58,1.22,-2.19,-0.34,-0.89,1.12,1.3,-0.32,-0.57,-0.1,0.0,-0.51,-1.12,0.4,-0.61,0.22,noband
380,19901125,W364,TOYSRUS,34759,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,CANADIAN,1910,-1.46,-0.49,-1.12,3.64,0.06,-2.19,-0.22,-0.89,1.12,0.47,1.01,1.58,-0.1,0.19,0.72,-1.12,0.4,-0.61,0.22,noband
381,19901119,G60,JCP,34781,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,816,2,TABLOID,NorthUS,1910,2.92,-0.99,0.36,2.15,-0.07,-1.19,-0.34,1.33,0.93,-1.43,-0.32,1.58,-0.1,1.11,-0.24,-0.42,0.4,-0.61,0.22,noband
382,19901119,G412,JCP,34781,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,NorthUS,1910,2.92,-0.99,-0.63,0.5,-0.2,0.5,-0.34,1.56,0.93,-1.74,-0.29,0.72,-0.1,-1.2,-1.06,-0.42,0.4,-0.61,0.22,noband
383,19901125,W406,TOYSRUS,34759,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,SPIEGEL,CANADIAN,1910,-0.59,-0.49,-1.12,0.92,-0.07,0.47,-0.81,-0.89,1.12,0.6,0.79,-0.57,-0.1,-0.74,-0.51,-1.12,0.4,-0.61,0.22,noband
384,19901116,G628,WOOLWORTH,34997,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,CANADIAN,1910,-1.46,-0.74,-0.63,-1.07,2.0,-0.53,-0.69,-0.89,-0.07,2.1,-1.59,-0.57,-0.1,-0.55,0.04,-1.12,0.4,-0.61,0.22,band
385,19901124,W395,TOYSRUS,34259,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,1,SPIEGEL,CANADIAN,1911,-0.59,-0.49,-0.13,-0.28,1.22,-1.19,0.36,-0.89,-0.38,1.3,-0.32,-0.57,-0.1,-4.42,-2.7,-1.12,0.4,-0.61,0.22,band
386,19901120,T281,MODMAT,47106,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,NorthUS,1911,-0.59,-0.62,0.36,-0.28,-1.11,0.14,2.23,-0.89,-0.07,-0.33,2.27,-0.57,-0.1,0.19,0.04,1.22,0.4,-0.61,0.22,band
387,19901121,F601,MODMAT,47106,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1911,-0.59,-0.12,-0.63,-1.07,-1.11,0.14,1.65,-0.89,-0.07,0.87,0.37,-0.57,-0.1,0.19,0.04,1.22,0.4,-0.61,0.22,band
388,19901114,X760,TVGUIDE,25447,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,2,TABLOID,NorthUS,1911,-0.0,-1.24,-1.12,-0.28,-0.07,0.14,-1.27,1.36,-0.07,-1.36,-0.5,-0.57,-0.1,0.19,0.04,-0.18,0.4,-0.61,0.22,noband
389,19901115,O1,TARGET,34554,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,Motter94,827,2,SPIEGEL,NorthUS,1910,-0.0,-1.12,-1.12,-1.07,-0.46,1.47,-1.27,0.84,-0.07,-0.88,-0.23,2.87,-0.1,0.19,0.04,0.05,0.4,-0.61,0.22,noband
